date,contract,open,high,low,close,volume,open_interest
2022-04-14,IF2401,7102.24,7189.14,7003.37,7178.52,3974,79869
2022-04-14,IF2402,4895.03,4930.87,4845.03,4882.45,8355,137769
2022-04-14,IF2403,8884.85,8982.38,8719.91,8951.4,9894,197386
2022-04-14,IH2401,3523.18,3545.03,3468.29,3519.67,4972,181810
2022-04-15,IC2401,3694.82,3751.14,3688.44,3703.69,5405,55144
2022-04-15,IC2402,8221.76,8292.88,8213.49,8224.76,3727,140343
2022-04-15,IF2401,7094.56,7165.54,7045.72,7097.89,6845,96437
2022-04-15,IF2402,4977.67,5111.74,4943.61,4949.27,2269,82626
2022-04-15,IF2403,8661.24,8717.02,8640.91,8692.26,7896,135739
2022-04-15,IH2401,3418.55,3421.84,3400.45,3407.0,9148,122344
2022-04-18,IC2401,3614.53,3668.91,3579.26,3645.48,8830,72196
2022-04-18,IC2402,8174.18,8195.41,8097.05,8151.65,2903,86624
2022-04-18,IF2401,7065.28,7078.85,6959.17,7031.39,4009,176167
2022-04-18,IF2402,4968.43,4988.3,4944.13,4987.05,9452,159119
2022-04-18,IF2403,8661.2,8726.41,8557.39,8614.44,4330,139884
2022-04-18,IH2401,3277.4,3333.39,3245.89,3290.68,6663,176849
2022-04-19,IC2401,3675.28,3743.1,3643.44,3690.9,1821,55661
2022-04-19,IC2402,8126.5,8187.71,7962.49,8111.86,7865,185854
2022-04-19,IF2401,6894.06,6930.65,6787.03,6929.29,5853,192652
2022-04-19,IF2402,4892.83,4906.34,4867.25,4893.75,6598,150235
2022-04-19,IF2403,8706.68,8796.94,8589.85,8770.96,2455,170120
2022-04-19,IH2401,3354.54,3375.24,3335.58,3344.01,8486,191287
2022-04-20,IC2401,3781.44,3824.85,3772.11,3782.19,1306,144010
2022-04-20,IC2402,8033.01,8046.2,7902.58,7966.94,2594,115927
2022-04-20,IF2401,6913.1,7023.75,6827.98,6999.25,6379,69809
2022-04-20,IF2402,5041.78,5096.38,5030.37,5054.63,5494,73844
2022-04-20,IF2403,8682.05,8746.56,8635.29,8671.96,6503,139466
2022-04-20,IH2401,3476.08,3504.16,3455.76,3466.79,4875,91917
2022-04-21,IC2401,3876.83,3973.12,3861.69,3892.93,1870,199803
2022-04-21,IC2402,8035.57,8039.45,7920.73,7980.02,1828,80769
2022-04-21,IF2401,6898.05,7029.17,6805.4,6871.21,9432,149350
2022-04-21,IF2402,4946.74,5029.71,4863.18,4953.3,2818,94773
2022-04-21,IF2403,8729.2,8905.55,8607.92,8755.82,7727,78670
2022-04-21,IH2401,3542.92,3602.21,3510.97,3568.25,8578,64192
2022-04-22,IC2401,3971.62,4019.57,3866.9,3950.86,3824,149961
2022-04-22,IC2402,7583.57,7690.24,7567.3,7647.29,5362,62177
2022-04-22,IF2401,6893.13,6915.97,6777.48,6851.15,1559,190222
2022-04-22,IF2402,5082.22,5189.53,5059.07,5097.97,1584,87871
2022-04-22,IF2403,8512.57,8676.83,8388.73,8547.54,5381,174489
2022-04-22,IH2401,3443.64,3463.95,3370.76,3448.48,5498,53737
2022-04-25,IC2401,3817.05,3861.51,3776.67,3813.79,5663,53412
2022-04-25,IC2402,7460.73,7571.48,7332.87,7549.6,7074,118827
2022-04-25,IF2401,7044.04,7128.71,6889.81,6922.39,1616,78431
2022-04-25,IF2402,5168.71,5254.41,5143.71,5212.3,2452,157703
2022-04-25,IF2403,8353.11,8428.96,8221.87,8334.53,4625,79555
2022-04-25,IH2401,3393.5,3429.93,3348.19,3402.12,1171,177776
2022-04-26,IC2401,3928.3,3960.77,3898.55,3945.71,5652,67136
2022-04-26,IC2402,7803.22,7896.75,7737.29,7746.84,5171,74589
2022-04-26,IF2401,7036.09,7121.76,6932.54,6986.85,6391,65049
2022-04-26,IF2402,5158.18,5158.62,5074.76,5154.05,3835,50366
2022-04-26,IF2403,8544.7,8643.09,8428.78,8502.72,5457,160252
2022-04-26,IH2401,3366.57,3447.2,3329.35,3335.75,4765,84460
2022-04-27,IC2401,4050.82,4057.93,4006.19,4032.25,2290,97039
2022-04-27,IC2402,7740.41,7778.93,7647.52,7669.71,2998,63337
2022-04-27,IF2401,6850.6,6902.94,6842.86,6859.07,9524,65951
2022-04-27,IF2402,5093.96,5174.7,5066.93,5100.25,7443,60200
2022-04-27,IF2403,8301.71,8459.63,8250.3,8328.28,3130,76121
2022-04-27,IH2401,3300.52,3346.17,3257.78,3314.23,5579,165029
2022-04-28,IC2401,4170.42,4217.61,4100.04,4161.86,9523,169093
2022-04-28,IC2402,7586.7,7613.66,7553.32,7567.81,6568,74116
2022-04-28,IF2401,6786.34,6850.38,6670.25,6841.36,7376,105035
2022-04-28,IF2402,5047.89,5100.17,5026.84,5050.63,5083,80314
2022-04-28,IF2403,8215.14,8310.86,8205.12,8248.89,7190,170608
2022-04-28,IH2401,3328.3,3398.99,3304.58,3345.46,7646,59127
2022-04-29,IC2401,4141.41,4201.46,4120.92,4149.44,3710,118876
2022-04-29,IC2402,7452.82,7547.63,7360.49,7434.78,4998,124497
2022-04-29,IF2401,6672.66,6743.24,6570.85,6721.03,5541,191592
2022-04-29,IF2402,5158.21,5161.46,5055.29,5108.62,8622,99099
2022-04-29,IF2403,8251.14,8262.42,8038.49,8247.94,3851,90378
2022-04-29,IH2401,3326.32,3387.41,3299.98,3348.42,3390,172999
2022-05-02,IC2401,4116.61,4144.62,4046.81,4060.07,5994,107380
2022-05-02,IC2402,7120.69,7273.99,7094.7,7125.14,5642,171531
2022-05-02,IF2401,6535.95,6560.79,6496.38,6553.2,5016,81764
2022-05-02,IF2402,4998.71,5053.02,4967.3,5011.24,6511,154873
2022-05-02,IF2403,8553.21,8587.22,8487.38,8567.2,5490,142365
2022-05-02,IH2401,3405.68,3425.83,3377.28,3387.3,2477,130059
2022-05-03,IC2401,4197.68,4210.88,4124.5,4193.71,7810,154445
2022-05-03,IC2402,7236.13,7333.82,7079.12,7256.77,9449,170684
2022-05-03,IF2401,6528.31,6632.24,6446.4,6547.2,5931,153151
2022-05-03,IF2402,5094.69,5141.33,5008.18,5048.81,4182,145581
2022-05-03,IF2403,8491.72,8539.0,8404.07,8447.38,4824,102619
2022-05-03,IH2401,3306.86,3335.54,3277.93,3303.16,2838,146117
2022-05-04,IC2401,4206.92,4258.75,4180.58,4219.18,7040,138552
2022-05-04,IC2402,7173.33,7183.95,7121.5,7172.58,4156,173935
2022-05-04,IF2401,6511.58,6520.38,6446.36,6516.83,7405,56405
2022-05-04,IF2402,5022.07,5069.07,5011.0,5028.67,9621,106902
2022-05-04,IF2403,8560.47,8643.99,8546.81,8553.4,9719,148554
2022-05-04,IH2401,3317.3,3350.89,3258.45,3311.15,8263,198550
2022-05-05,IC2401,4202.91,4242.54,4158.18,4216.62,1291,107474
2022-05-05,IC2402,7449.21,7480.42,7402.13,7444.45,9447,151254
2022-05-05,IF2401,6526.77,6532.81,6350.62,6511.06,1043,130240
2022-05-05,IF2402,5185.4,5347.75,5122.67,5134.69,9740,142781
2022-05-05,IF2403,8715.31,8787.25,8605.5,8669.79,4279,74698
2022-05-05,IH2401,3340.42,3369.32,3280.12,3350.08,3915,125855
2022-05-06,IC2401,4222.8,4253.45,4189.58,4231.34,8605,175931
2022-05-06,IC2402,7315.83,7517.53,7263.17,7346.81,6212,148660
2022-05-06,IF2401,6544.02,6575.83,6541.25,6570.0,1757,71100
2022-05-06,IF2402,5397.88,5459.08,5326.58,5384.11,8794,168169
2022-05-06,IF2403,8352.3,8468.12,8278.26,8416.75,5005,167073
2022-05-06,IH2401,3363.31,3382.31,3291.24,3348.55,8641,105939
2022-05-09,IC2401,4138.38,4231.46,4132.89,4168.99,3455,75961
2022-05-09,IC2402,7073.79,7086.61,7002.05,7061.54,5440,74927
2022-05-09,IF2401,6482.11,6492.44,6442.29,6486.17,5789,74903
2022-05-09,IF2402,5414.33,5488.59,5388.5,5456.29,7154,118306
2022-05-09,IF2403,8634.21,8728.43,8542.05,8600.23,2018,161148
2022-05-09,IH2401,3340.2,3378.04,3314.22,3320.15,7423,77910
2022-05-10,IC2401,4164.11,4192.64,4128.1,4164.64,8213,173543
2022-05-10,IC2402,7082.81,7230.9,6989.71,7151.05,4906,160000
2022-05-10,IF2401,6410.54,6628.54,6325.09,6453.87,6555,181650
2022-05-10,IF2402,5365.21,5410.15,5349.04,5367.58,7378,105463
2022-05-10,IF2403,8668.79,8863.92,8532.48,8633.8,9764,133912
2022-05-10,IH2401,3241.26,3285.01,3172.59,3214.84,1509,65278
2022-05-11,IC2401,4288.0,4289.76,4252.95,4276.11,7687,94573
2022-05-11,IC2402,7041.99,7155.62,6995.83,7043.24,2541,140052
2022-05-11,IF2401,6563.03,6577.49,6386.7,6542.7,2241,92439
2022-05-11,IF2402,5485.5,5499.54,5457.09,5469.04,8835,194889
2022-05-11,IF2403,8483.71,8511.84,8390.07,8451.79,8519,171337
2022-05-11,IH2401,3184.39,3269.09,3183.89,3187.84,6928,133915
2022-05-12,IC2401,4358.83,4421.11,4312.56,4353.81,5101,93444
2022-05-12,IC2402,7272.28,7331.34,7203.19,7284.17,8929,80455
2022-05-12,IF2401,6646.77,6653.65,6477.95,6579.61,3693,190398
2022-05-12,IF2402,5460.43,5504.33,5456.17,5486.51,9400,146508
2022-05-12,IF2403,8359.2,8422.39,8357.47,8369.83,5193,57481
2022-05-12,IH2401,3203.28,3253.6,3150.49,3219.87,1435,193895
2022-05-13,IC2401,4427.13,4447.66,4371.57,4414.56,6617,120121
2022-05-13,IC2402,7159.08,7297.64,7130.81,7199.8,3337,171300
2022-05-13,IF2401,6586.61,6618.97,6558.0,6561.56,2645,165707
2022-05-13,IF2402,5409.72,5435.26,5373.61,5400.68,2177,171575
2022-05-13,IF2403,8445.27,8551.63,8405.64,8485.54,8426,138049
2022-05-13,IH2401,3218.56,3302.79,3173.77,3217.02,8748,169191
2022-05-16,IC2401,4374.91,4469.52,4345.04,4394.0,8289,93725
2022-05-16,IC2402,7036.23,7090.26,6969.42,7071.21,7099,182540
2022-05-16,IF2401,6632.55,6753.76,6491.86,6595.48,5348,104866
2022-05-16,IF2402,5495.39,5502.08,5441.87,5462.1,6713,197170
2022-05-16,IF2403,8431.05,8535.09,8346.27,8489.63,8768,178957
2022-05-16,IH2401,3352.53,3366.81,3282.18,3298.38,8806,152072
2022-05-17,IC2401,4228.11,4234.57,4119.21,4225.16,3289,57359
2022-05-17,IC2402,7316.72,7349.87,7063.32,7262.07,3107,104363
2022-05-17,IF2401,6612.98,6686.92,6524.86,6568.9,9604,122354
2022-05-17,IF2402,5535.11,5589.58,5389.31,5517.25,1433,104493
2022-05-17,IF2403,8611.82,8682.24,8564.81,8674.88,4592,78769
2022-05-17,IH2401,3283.66,3344.41,3210.12,3259.62,3895,130747
2022-05-18,IC2401,4233.2,4273.0,4218.84,4219.81,8157,168374
2022-05-18,IC2402,6954.58,7002.33,6880.78,6940.49,6223,93514
2022-05-18,IF2401,6415.8,6492.06,6292.8,6388.78,3386,87627
2022-05-18,IF2402,5544.11,5691.2,5491.61,5596.27,1341,128102
2022-05-18,IF2403,8758.48,8802.38,8618.25,8749.21,5382,110693
2022-05-18,IH2401,3227.74,3249.03,3183.32,3247.1,3604,151060
2022-05-19,IC2401,4374.18,4406.21,4279.61,4341.99,9724,147632
2022-05-19,IC2402,6953.3,7009.93,6886.71,6946.51,7355,176982
2022-05-19,IF2401,6251.57,6339.38,6158.9,6294.75,8133,137461
2022-05-19,IF2402,5551.53,5611.59,5527.22,5543.29,3427,156173
2022-05-19,IF2403,8616.61,8621.44,8537.99,8603.15,2277,60483
2022-05-19,IH2401,3223.8,3242.01,3186.01,3212.42,8358,142790
2022-05-20,IC2401,4238.5,4288.82,4179.68,4248.0,7860,163039
2022-05-20,IC2402,6562.52,6586.65,6457.6,6527.69,2773,121740
2022-05-20,IF2401,6278.2,6402.91,6186.39,6215.87,7180,71448
2022-05-20,IF2402,5612.97,5674.48,5573.68,5629.63,5038,188119
2022-05-20,IF2403,8691.19,8724.95,8642.41,8658.93,2025,127310
2022-05-20,IH2401,3201.4,3254.66,3176.71,3209.5,9606,108361
2022-05-23,IC2401,4281.83,4299.58,4268.77,4289.69,6935,152652
2022-05-23,IC2402,6476.59,6524.11,6361.31,6466.91,2637,147170
2022-05-23,IF2401,6254.0,6344.05,6203.19,6296.14,8748,195994
2022-05-23,IF2402,5462.13,5510.34,5420.16,5487.84,6741,78044
2022-05-23,IF2403,8743.22,8803.95,8704.23,8709.05,1605,119773
2022-05-23,IH2401,3257.93,3272.85,3226.33,3246.5,8293,166497
2022-05-24,IC2401,4448.36,4464.49,4395.56,4421.85,5070,133660
2022-05-24,IC2402,6475.26,6566.39,6466.46,6559.23,3727,69756
2022-05-24,IF2401,6304.95,6328.16,6270.7,6326.73,9173,140782
2022-05-24,IF2402,5203.23,5222.34,5144.41,5217.74,3689,101398
2022-05-24,IF2403,8651.76,8718.5,8604.77,8628.75,1079,107348
2022-05-24,IH2401,3144.44,3177.9,3130.97,3162.4,4200,133754
2022-05-25,IC2401,4515.66,4540.81,4461.17,4490.8,3324,170004
2022-05-25,IC2402,6747.72,6808.58,6689.69,6707.87,9930,123701
2022-05-25,IF2401,6571.18,6586.26,6514.19,6532.06,7241,178867
2022-05-25,IF2402,5140.73,5145.05,5076.32,5125.94,7812,157468
2022-05-25,IF2403,8820.79,8946.11,8806.3,8812.51,5966,101128
2022-05-25,IH2401,3181.68,3203.3,3181.09,3190.93,9904,156738
2022-05-26,IC2401,4446.15,4446.89,4439.49,4443.58,6157,84864
2022-05-26,IC2402,6899.65,6904.53,6884.41,6900.61,3496,197592
2022-05-26,IF2401,6637.67,6663.17,6521.15,6618.58,8365,112170
2022-05-26,IF2402,5348.64,5394.26,5255.15,5292.43,7151,190380
2022-05-26,IF2403,8806.16,8988.48,8769.87,8851.54,7165,97877
2022-05-26,IH2401,3262.37,3295.14,3232.33,3245.13,2837,106285
2022-05-27,IC2401,4548.75,4571.04,4477.98,4528.72,5866,111721
2022-05-27,IC2402,6914.07,6949.49,6851.5,6872.66,3483,92357
2022-05-27,IF2401,6412.43,6421.76,6393.74,6408.55,8126,123968
2022-05-27,IF2402,5089.01,5125.02,5072.85,5099.83,7429,157739
2022-05-27,IF2403,8736.75,8753.55,8605.53,8675.92,1057,94784
2022-05-27,IH2401,3338.66,3366.99,3251.69,3300.43,8956,126065
2022-05-30,IC2401,4516.16,4558.2,4473.81,4506.93,5481,51602
2022-05-30,IC2402,6921.69,6957.57,6865.62,6947.01,9882,180856
2022-05-30,IF2401,6435.64,6502.67,6422.85,6433.96,1262,68662
2022-05-30,IF2402,5174.35,5212.85,5089.0,5126.36,5673,54284
2022-05-30,IF2403,8842.79,8879.19,8797.92,8845.23,8626,108095
2022-05-30,IH2401,3259.7,3286.92,3245.44,3262.82,2691,60237
2022-05-31,IC2401,4518.37,4580.51,4457.64,4516.51,8305,105558
2022-05-31,IC2402,6714.34,6746.18,6692.93,6696.05,6895,186802
2022-05-31,IF2401,6487.78,6536.54,6388.57,6506.81,9434,143966
2022-05-31,IF2402,5151.25,5171.34,5137.24,5168.03,5805,77334
2022-05-31,IF2403,9146.12,9162.62,8972.91,9131.44,6522,58571
2022-05-31,IH2401,3176.66,3203.98,3144.61,3193.16,9329,171691
2022-06-01,IC2401,4571.48,4614.43,4533.37,4555.02,1278,178532
2022-06-01,IC2402,6553.68,6610.93,6422.05,6571.98,8258,117904
2022-06-01,IF2401,6250.38,6306.24,6169.5,6252.16,5215,139194
2022-06-01,IF2402,5245.45,5282.27,5103.12,5159.82,4754,78945
2022-06-01,IF2403,9295.58,9348.14,9167.9,9249.17,9787,60385
2022-06-01,IH2401,3170.47,3187.53,3107.43,3176.74,6729,92038
2022-06-02,IC2401,4513.07,4544.29,4404.61,4496.38,9906,142894
2022-06-02,IC2402,6633.7,6680.62,6546.26,6585.55,4313,73926
2022-06-02,IF2401,6522.93,6555.38,6407.79,6524.94,2589,91883
2022-06-02,IF2402,5118.69,5163.81,5022.85,5099.09,3345,66771
2022-06-02,IF2403,9261.34,9307.78,9209.77,9225.47,3098,80142
2022-06-02,IH2401,3301.73,3305.61,3254.11,3297.5,9238,59345
2022-06-03,IC2401,4449.74,4453.65,4370.45,4440.45,5659,95545
2022-06-03,IC2402,6545.07,6640.88,6434.21,6486.2,8171,94018
2022-06-03,IF2401,6530.03,6661.93,6511.12,6524.03,2976,167036
2022-06-03,IF2402,5054.34,5106.26,5042.92,5083.81,1323,61402
2022-06-03,IF2403,9403.92,9519.9,9314.62,9338.81,5151,119711
2022-06-03,IH2401,3223.93,3254.82,3207.65,3234.51,4418,60480
2022-06-06,IC2401,4398.6,4432.58,4337.31,4370.21,1776,186567
2022-06-06,IC2402,6552.26,6554.64,6468.25,6548.56,1613,183425
2022-06-06,IF2401,6703.12,6780.04,6663.04,6741.26,3132,69336
2022-06-06,IF2402,5104.48,5171.22,5062.87,5089.6,5439,74707
2022-06-06,IF2403,8959.82,8992.03,8896.79,8957.97,6458,79106
2022-06-06,IH2401,3258.21,3291.23,3232.44,3244.97,1018,130753
2022-06-07,IC2401,4247.12,4284.28,4180.64,4251.67,2051,159481
2022-06-07,IC2402,6759.49,6917.62,6688.55,6744.57,2639,103718
2022-06-07,IF2401,6507.75,6601.8,6438.01,6505.19,1293,185254
2022-06-07,IF2402,5249.62,5289.73,5228.96,5259.24,8232,132982
2022-06-07,IF2403,8799.9,8885.96,8779.02,8812.2,9018,181425
2022-06-07,IH2401,3299.2,3304.29,3250.55,3299.25,9365,150580
2022-06-08,IC2401,4331.06,4397.34,4226.91,4317.07,6408,94714
2022-06-08,IC2402,6758.25,6774.32,6643.34,6696.65,6635,113427
2022-06-08,IF2401,6451.22,6497.25,6357.3,6487.33,3915,116414
2022-06-08,IF2402,5450.94,5499.33,5344.17,5458.93,8504,131211
2022-06-08,IF2403,8832.32,8907.84,8729.08,8800.72,3340,89099
2022-06-08,IH2401,3297.09,3379.98,3279.58,3294.89,7009,157846
2022-06-09,IC2401,4424.58,4468.68,4392.44,4424.61,8781,166136
2022-06-09,IC2402,6867.66,6947.75,6860.13,6869.26,7328,163364
2022-06-09,IF2401,6565.62,6644.56,6493.44,6581.0,2684,63233
2022-06-09,IF2402,5518.79,5526.86,5491.0,5511.04,8588,55667
2022-06-09,IF2403,8685.71,8804.46,8622.86,8725.96,2461,199730
2022-06-09,IH2401,3326.05,3381.26,3297.01,3342.49,1532,138682
2022-06-10,IC2401,4384.42,4476.06,4332.17,4375.94,9221,196421
2022-06-10,IC2402,6830.64,6872.38,6741.42,6818.48,4920,57489
2022-06-10,IF2401,6483.31,6556.78,6479.48,6498.47,7258,98203
2022-06-10,IF2402,5290.96,5333.17,5185.47,5266.42,6229,66435
2022-06-10,IF2403,9011.37,9053.21,8965.05,8972.09,6847,155982
2022-06-10,IH2401,3329.15,3401.62,3252.65,3329.34,9554,174520
2022-06-13,IC2401,4305.27,4420.68,4224.99,4333.88,3980,175036
2022-06-13,IC2402,6698.17,6820.77,6686.61,6688.63,7569,129516
2022-06-13,IF2401,6413.35,6444.38,6331.67,6424.13,5081,186258
2022-06-13,IF2402,5160.17,5239.25,5092.63,5153.29,7178,79373
2022-06-13,IF2403,8727.92,8750.95,8705.47,8717.19,6775,160860
2022-06-13,IH2401,3294.96,3333.93,3285.17,3304.73,9265,169629
2022-06-14,IC2401,4215.97,4286.68,4201.56,4255.09,9547,93224
2022-06-14,IC2402,6824.08,6943.35,6788.83,6853.45,2099,169304
2022-06-14,IF2401,6332.13,6395.09,6278.82,6339.88,3836,157307
2022-06-14,IF2402,5146.17,5249.21,5078.45,5166.56,3019,109397
2022-06-14,IF2403,8868.65,8940.47,8743.93,8845.83,6449,187262
2022-06-14,IH2401,3312.35,3363.23,3263.6,3330.64,1732,141019
2022-06-15,IC2401,4227.99,4296.83,4214.22,4251.63,1036,161157
2022-06-15,IC2402,6781.35,6796.14,6710.5,6777.16,4934,193198
2022-06-15,IF2401,6337.73,6391.11,6191.24,6324.1,4395,181741
2022-06-15,IF2402,5170.18,5211.98,5165.71,5175.38,4883,56828
2022-06-15,IF2403,9132.6,9189.42,8950.32,9027.8,1292,174995
2022-06-15,IH2401,3288.83,3334.35,3246.87,3326.19,5173,105837
2022-06-16,IC2401,4424.26,4453.7,4352.58,4409.1,8305,167567
2022-06-16,IC2402,6854.28,6957.36,6800.49,6888.52,9224,94817
2022-06-16,IF2401,6430.01,6451.13,6398.88,6414.98,3206,66790
2022-06-16,IF2402,5246.12,5288.2,5200.59,5214.13,6611,151272
2022-06-16,IF2403,9093.56,9140.23,8969.98,9046.73,7454,121682
2022-06-16,IH2401,3273.39,3298.04,3232.37,3260.62,8285,155529
2022-06-17,IC2401,4357.7,4399.7,4329.61,4351.23,6554,181580
2022-06-17,IC2402,6956.95,6977.09,6769.32,6910.89,8472,84176
2022-06-17,IF2401,6473.36,6674.72,6444.98,6529.56,1295,146172
2022-06-17,IF2402,5022.96,5080.13,4949.43,5034.73,9686,145365
2022-06-17,IF2403,9038.7,9108.11,9037.64,9049.49,4658,103902
2022-06-17,IH2401,3249.14,3274.85,3180.97,3261.05,8744,138931
2022-06-20,IC2401,4593.79,4605.45,4508.76,4584.65,5425,88435
2022-06-20,IC2402,6991.84,7120.83,6933.23,6968.47,8258,88704
2022-06-20,IF2401,6321.21,6378.01,6216.03,6365.2,1801,89157
2022-06-20,IF2402,5031.44,5114.78,4981.76,5058.27,8705,105695
2022-06-20,IF2403,8947.81,8992.72,8909.3,8935.11,8818,185672
2022-06-20,IH2401,3270.5,3313.32,3223.92,3284.03,6697,93112
2022-06-21,IC2401,4535.23,4637.29,4482.39,4584.65,4259,156302
2022-06-21,IC2402,7073.33,7238.24,7059.47,7123.19,6633,87771
2022-06-21,IF2401,6315.32,6337.49,6285.73,6312.4,1696,113503
2022-06-21,IF2402,5187.33,5189.15,5125.5,5156.02,1143,136743
2022-06-21,IF2403,8857.22,8938.88,8821.77,8837.66,2117,186359
2022-06-21,IH2401,3304.15,3308.27,3282.94,3304.02,1430,122427
2022-06-22,IC2401,4550.99,4582.6,4493.89,4581.54,5267,99648
2022-06-22,IC2402,7166.02,7269.97,7103.24,7167.46,1691,100758
2022-06-22,IF2401,6368.63,6381.86,6245.56,6356.9,3450,188757
2022-06-22,IF2402,5139.69,5217.55,5041.26,5169.24,9187,160977
2022-06-22,IF2403,8429.69,8439.94,8402.6,8436.5,1402,51632
2022-06-22,IH2401,3416.76,3458.34,3402.11,3433.67,4106,134583
2022-06-23,IC2401,4741.41,4792.64,4696.13,4769.81,1656,172303
2022-06-23,IC2402,7175.9,7221.65,7084.61,7177.91,2067,71353
2022-06-23,IF2401,6253.89,6394.63,6201.17,6312.23,7236,132080
2022-06-23,IF2402,5110.08,5133.28,5088.16,5103.71,1430,186461
2022-06-23,IF2403,8415.42,8497.59,8376.68,8424.28,5734,186554
2022-06-23,IH2401,3471.88,3489.98,3392.76,3467.47,1703,50720
2022-06-24,IC2401,4799.84,4838.4,4744.38,4788.08,6076,70235
2022-06-24,IC2402,7166.42,7222.59,7066.34,7204.66,3717,130099
2022-06-24,IF2401,6525.04,6534.05,6437.36,6481.07,6022,192272
2022-06-24,IF2402,5104.19,5112.52,5073.91,5110.7,4304,177290
2022-06-24,IF2403,8299.37,8439.8,8214.73,8312.82,2715,165674
2022-06-24,IH2401,3443.18,3469.97,3438.27,3446.79,2667,152971
2022-06-27,IC2401,4672.11,4700.41,4671.31,4690.48,2905,189264
2022-06-27,IC2402,7335.09,7396.96,7273.84,7317.1,5327,68070
2022-06-27,IF2401,6596.4,6617.85,6553.72,6575.79,9647,146534
2022-06-27,IF2402,5100.36,5126.8,5056.11,5091.76,9183,196358
2022-06-27,IF2403,8522.77,8536.69,8493.23,8528.7,8615,63165
2022-06-27,IH2401,3525.93,3545.57,3506.06,3534.89,3840,184902
2022-06-28,IC2401,4743.16,4812.03,4676.02,4780.57,9475,86247
2022-06-28,IC2402,7413.82,7426.19,7360.1,7374.53,5476,193895
2022-06-28,IF2401,6611.26,6619.82,6556.38,6567.35,2387,89839
2022-06-28,IF2402,5132.88,5225.22,5059.08,5118.42,5556,94982
2022-06-28,IF2403,8443.28,8515.26,8263.13,8447.16,7438,55393
2022-06-28,IH2401,3478.34,3496.62,3446.84,3480.03,7220,127131
2022-06-29,IC2401,4871.19,4889.71,4812.23,4868.14,7906,122000
2022-06-29,IC2402,7244.26,7336.95,7138.8,7258.42,7402,127141
2022-06-29,IF2401,6635.55,6639.15,6551.07,6625.65,4884,181096
2022-06-29,IF2402,4954.48,5028.51,4948.87,4981.95,6919,98716
2022-06-29,IF2403,8350.18,8380.76,8201.04,8252.96,4729,119824
2022-06-29,IH2401,3561.99,3569.23,3554.93,3568.63,3310,112419
2022-06-30,IC2401,4877.92,4919.86,4791.59,4880.54,3478,58252
2022-06-30,IC2402,7358.34,7440.66,7354.71,7388.51,2168,169752
2022-06-30,IF2401,6464.94,6515.21,6380.84,6479.9,2335,106036
2022-06-30,IF2402,4967.37,5040.64,4921.65,5006.01,7933,61558
2022-06-30,IF2403,8380.46,8452.31,8258.62,8351.22,3058,115293
2022-06-30,IH2401,3465.88,3469.27,3383.77,3464.35,3388,191794
2022-07-01,IC2401,4908.09,4971.73,4870.58,4880.26,1066,158423
2022-07-01,IC2402,7282.2,7294.14,7231.3,7286.55,2462,174748
2022-07-01,IF2401,6379.28,6499.53,6236.86,6354.17,6574,80189
2022-07-01,IF2402,5022.52,5026.02,4916.31,4965.35,1305,86440
2022-07-01,IF2403,8545.24,8616.1,8540.54,8549.97,1873,163717
2022-07-01,IH2401,3316.85,3351.12,3264.59,3321.37,9995,94122
2022-07-04,IC2401,4889.85,4909.5,4865.94,4902.36,1086,67111
2022-07-04,IC2402,7594.72,7671.12,7510.04,7531.96,2698,163410
2022-07-04,IF2401,6504.1,6564.14,6485.33,6516.28,7876,192133
2022-07-04,IF2402,5063.63,5074.33,4978.04,5021.37,4598,116061
2022-07-04,IF2403,8527.64,8611.18,8481.66,8586.0,1278,70908
2022-07-04,IH2401,3266.28,3312.13,3219.56,3293.07,7740,160513
2022-07-05,IC2401,5020.81,5099.96,5001.78,5026.55,8114,172460
2022-07-05,IC2402,7380.0,7425.88,7375.1,7400.71,9834,99237
2022-07-05,IF2401,6743.41,6908.75,6715.81,6788.06,5599,114485
2022-07-05,IF2402,5068.75,5114.85,4999.04,5042.24,3571,94968
2022-07-05,IF2403,8628.73,8688.12,8596.34,8626.43,1769,58157
2022-07-05,IH2401,3269.13,3309.23,3239.53,3304.0,5784,118671
2022-07-06,IC2401,4790.51,4870.63,4785.39,4791.66,8470,190479
2022-07-06,IC2402,7332.24,7413.29,7278.35,7311.34,1382,143269
2022-07-06,IF2401,6869.71,7035.88,6803.4,6829.02,6970,163606
2022-07-06,IF2402,4948.75,5086.83,4910.29,5002.54,6667,61883
2022-07-06,IF2403,8583.39,8616.49,8524.55,8585.5,6422,125753
2022-07-06,IH2401,3283.66,3318.45,3272.06,3298.25,2410,110513
2022-07-07,IC2401,4807.81,4844.53,4795.13,4799.16,5290,77575
2022-07-07,IC2402,7312.33,7421.51,7295.1,7325.12,2838,164504
2022-07-07,IF2401,6502.1,6591.44,6427.74,6551.33,1517,92521
2022-07-07,IF2402,5113.24,5170.22,5066.32,5098.98,3159,164204
2022-07-07,IF2403,8637.59,8671.15,8611.19,8616.32,8756,106699
2022-07-07,IH2401,3382.98,3416.63,3342.49,3382.98,4413,66105
2022-07-08,IC2401,4829.76,4835.31,4741.5,4771.78,3280,77985
2022-07-08,IC2402,7359.97,7470.65,7183.4,7343.63,3024,173647
2022-07-08,IF2401,6316.11,6335.16,6208.01,6333.12,9523,110074
